lat,lng,hours,vessels
11.55,-27.45,2.415277778,1
11.55,-27.55,1.789305556,1
11.55,-27.65,1.743472222,1
11.55,-27.75,2.7725,1
11.55,-27.85,0.825694444,1
11.55,-27.95,4.102222222,1
11.65,-17.05,0.302777778,1
11.65,-17.15,1.380833333,1
11.65,-17.85,2.89875,1
11.65,-26.95,0.610138889,1
11.65,-27.05,0.539861111,1
11.65,-27.15,0.561111111,1
11.65,-27.25,0.497638889,1
11.65,-27.35,1.4475,1
11.65,-27.55,0.709861111,1
11.65,158.65,2.236388889,1
11.65,158.75,0.517916667,1
11.75,-164.85,5.943611111,1
11.75,-17.15,1.056388889,2
11.75,-17.85,0.567222222,1
11.75,-17.95,2.208888889,1
11.75,-27.25,0.557083333,1
11.75,158.45,1.530694444,1
11.75,158.55,4.848611111,1
11.75,158.65,5.550416667,1
11.75,158.75,0.35875,1
11.85,-164.85,0.046388889,1
11.85,-17.15,0.585138889,1
11.85,-17.25,0.575555556,1
11.85,-17.95,0.368055556,1
11.85,-18.05,2.21875,1
11.85,-30.15,3.950138889,1
11.85,158.75,0.591805556,1
11.85,158.85,1.196527778,1
11.95,-18.05,3.297638889,1
11.95,158.85,0.589722222,1
11.95,177.15,7.542777778,1
11.95,177.25,0.713888889,1
11.95,177.35,2.777638889,1
11.95,177.45,0.474861111,1
11.95,177.55,2.598333333,1
11.95,177.65,1.890555556,1
11.95,177.75,1.886388889,1
11.95,177.85,1.83625,1
11.95,177.95,2.918611111,1
11.95,178.05,0.555416667,1
11.95,178.15,3.441527778,1
12.25,-30.05,2.983333333,1
12.25,-30.55,1.508194444,1
12.25,-30.85,0.962361111,1
12.25,-30.95,0.791527778,1
12.25,-31.05,1.866805556,1
12.25,-31.15,4.754583333,1
12.25,-31.25,1.324583333,1
12.25,-31.35,3.779305556,1
12.25,-31.45,4.220833333,1
12.35,-25.65,1.684722222,1
12.35,-25.75,1.693333333,1
12.35,-25.85,1.217916667,1
12.35,-25.95,1.375277778,1
12.35,-26.05,1.61375,1
12.35,-26.15,0.673611111,1
12.35,-29.95,0.5625,1
12.45,-17.55,3.047916667,1
12.45,-25.55,0.403888889,1
12.45,-30.55,4.800277778,1
12.55,-17.55,3.991805556,1
12.55,-17.65,0.589027778,1
12.55,-25.55,0.672222222,1
12.55,173.95,1.822083333,1
12.55,174.05,4.47375,1
12.65,-17.55,0.991527778,1
12.65,-17.65,1.140277778,1
12.65,-25.55,0.623888889,1
12.65,-25.65,0.597222222,1
12.65,-25.75,0.810833333,1
12.65,-25.85,0.572361111,1
12.65,-25.95,0.321111111,1
12.65,-26.05,0.788472222,1
12.65,-26.15,0.616805556,1
12.65,-26.25,0.383611111,1
12.65,-26.35,3.665277778,1
12.65,-26.45,1.321944444,1
12.65,-26.55,1.51125,1
12.65,-26.65,2.998194444,1
12.65,-29.65,5.999722222,1
12.65,158.65,1.105416667,1
12.65,174.15,6.437777778,1
12.65,174.25,26.26513889,2
12.65,174.35,4.102638889,1
12.75,-17.45,5.241666667,1
12.75,-17.65,11.63027778,1
12.75,-28.65,0.965138889,1
12.75,-29.65,1.808472222,1
12.75,158.25,3.852916667,1
12.75,158.35,11.06416667,1
12.75,158.45,4.513194444,1
12.75,158.65,0.596527778,1
12.85,-17.35,1.922916667,1
12.85,-17.45,3.164583333,1
12.85,-17.65,0.567361111,1
12.85,-28.55,0.294027778,1
12.85,-28.65,0.986666667,1
12.85,-29.55,0.816666667,1
12.85,158.25,0.382638889,1
12.85,158.35,0.957361111,1
12.85,158.65,0.588888889,1
12.95,-166.95,0.920416667,1
12.95,-167.05,0.887777778,1
12.95,-167.15,0.853888889,1
12.95,-167.25,0.412361111,1
12.95,-167.35,0.270555556,1
12.95,-167.45,3.179166667,1
12.95,-17.35,3.815694444,1
12.95,-17.45,1.170416667,1
12.95,-28.45,0.598333333,1
12.95,-28.55,0.873472222,1
12.95,158.65,1.115,1
13.05,-166.85,0.674861111,1
13.05,-166.95,0.379722222,1
13.05,-167.05,2.09625,1
13.05,-167.15,1.304027778,1
13.05,-167.25,1.988194444,1
13.05,-167.35,2.217222222,1
13.05,-17.35,2.795833333,1
13.05,-28.35,1.755833333,1
13.05,-28.45,0.530555556,1
13.05,-29.25,4.65,1
13.15,-166.75,1.741666667,1
13.15,-166.85,1.238055556,1
13.15,-166.95,1.433611111,1
13.15,-167.35,0.371111111,1
13.15,-167.45,2.479444444,1
13.15,-28.15,1.361111111,1
13.15,-28.25,1.337777778,1
13.15,157.65,0.705694444,1
13.15,157.75,0.804027778,1
13.25,-166.85,0.799861111,1
13.25,-172.05,6.629305556,1
13.25,-28.05,0.759027778,1
13.25,153.25,0.164027778,1
13.25,157.65,0.570972222,1
13.25,157.75,0.11125,1
13.25,157.85,0.878472222,1
13.25,157.95,0.498888889,1
13.25,158.05,0.815416667,1
13.25,158.15,1.190694444,1
13.35,-172.15,4.852916667,1
13.35,152.95,0.488333333,1
13.35,153.05,1.495972222,1
13.35,153.15,2.581388889,1
13.35,153.25,1.401527778,1
13.35,158.15,0.691527778,1
13.45,-172.25,5.717916667,1
13.45,152.65,0.577777778,1
13.45,152.75,1.929583333,1
13.45,152.85,1.872777778,1
13.45,152.95,3.041805556,1
13.45,158.15,1.084583333,1
13.45,158.25,2.416805556,1
13.45,158.35,0.319861111,1
13.45,174.35,1.868333333,1
13.45,174.45,1.084583333,1
13.45,174.55,0.694722222,1
13.45,174.65,0.123611111,1
13.55,-164.05,1.141666667,1
13.55,-172.25,1.26875,1
13.55,-172.35,5.672638889,1
13.55,140.75,6.134444444,1
13.55,152.45,4.289027778,1
13.55,152.55,2.873333333,1
13.55,152.65,2.341388889,1
13.55,152.75,0.570972222,1
13.55,152.85,0.572361111,1
13.55,158.35,2.306388889,1
13.55,158.45,1.125,1
13.55,158.55,1.374444444,1
13.55,174.15,1.152916667,1
13.55,174.25,0.861111111,1
13.55,174.45,0.454166667,1
13.55,174.55,0.454027778,1
13.55,174.65,0.866527778,1
13.65,-163.75,0.12875,1
13.65,-163.85,1.697083333,1
13.65,158.35,1.107083333,1
13.65,158.55,1.5175,1
13.65,173.65,0.221388889,1
13.65,173.75,1.529861111,1
13.65,173.85,0.9825,1
13.65,173.95,2.024166667,1
13.65,174.05,0.979583333,1
13.65,174.25,0.292361111,1
13.65,174.35,0.616527778,1
13.65,174.45,0.226527778,1
13.75,140.75,2.484027778,1
13.75,158.45,1.017083333,1
13.75,158.55,1.488611111,1
13.75,173.55,1.874861111,1
13.75,173.65,1.635,1
13.75,173.85,1.244722222,1
13.75,173.95,0.458333333,1
13.75,174.05,0.605972222,1
13.75,174.15,0.438055556,1
13.75,174.25,0.234583333,1
13.85,-29.95,0.406944444,1
13.85,140.75,11.23763889,1
13.85,158.45,0.93875,1
13.85,158.55,1.367916667,1
13.85,173.55,1.809027778,1
13.85,173.65,0.622083333,1
13.85,173.75,0.598194444,1
13.95,-16.95,1.264305556,1
13.95,-17.05,0.127638889,1
13.95,-29.95,1.424305556,1
13.95,-30.05,0.448611111,1
13.95,-30.15,1.146111111,1
13.95,-30.25,0.955555556,1
13.95,-30.45,1.4075,1
13.95,-30.55,0.861111111,1
13.95,-30.65,10.00819444,1
13.95,-31.85,0.711111111,1
13.95,-31.95,0.924166667,1
13.95,-32.05,1.469722222,1
13.95,-32.15,2.886666667,1
13.95,-32.25,2.21375,1
13.95,-32.35,1.776527778,1
13.95,-32.45,3.454305556,1
13.95,-32.55,2.190138889,1
13.95,-32.65,2.015277778,1
13.95,-32.75,3.298611111,1
13.95,-32.85,1.759722222,1
13.95,140.85,9.502777778,1
13.95,158.55,1.891666667,1
13.95,81.15,4.286111111,1
14.05,-16.95,1.632638889,1
14.05,-166.85,0.624722222,1
14.05,-166.95,0.570694444,1
14.05,-167.05,1.922916667,1
14.05,-17.05,2.779583333,1
14.05,-30.05,0.870833333,1
14.05,-32.55,1.328611111,1
14.05,81.15,2.503194444,1
14.15,-166.65,0.649583333,1
14.15,-166.75,0.853055556,1
14.15,-166.85,2.298611111,1
14.15,-17.05,6.2775,2
14.15,-17.25,0.814305556,1
14.25,-166.25,1.33625,1
14.25,-166.35,2.127638889,1
14.25,-166.45,1.773472222,1
14.25,-166.55,4.578611111,3
14.25,-166.65,2.647916667,2
14.25,-166.75,3.130555556,1
14.25,-17.05,7.755972222,4
14.25,-17.15,18.57319444,3
14.25,-17.25,13.51638889,2
14.35,-166.15,0.362222222,1
14.35,-166.25,2.59375,1
14.35,-166.65,2.768888889,2
14.35,-17.15,8.556111111,1
14.35,-17.25,8.754027778,3
14.45,-166.15,1.41125,1
14.45,-166.25,1.003333333,1
14.45,-166.65,3.539722222,2
14.55,-165.35,0.22875,1
14.55,-166.65,2.592777777,2
14.55,-17.35,0.291666667,1
14.55,179.65,3.887083333,1
14.65,-164.85,0.637083333,1
14.65,-164.95,0.624583333,1
14.65,-165.05,0.665833333,1
14.65,-165.15,0.570694444,1
14.65,-165.25,0.82,1
14.65,-165.35,0.249861111,1
14.65,-166.35,0.770277778,1
14.65,-166.45,2.884861111,2
14.65,-166.55,6.936805556,2
14.65,-166.65,6.078194445,2
14.65,179.65,3.454583333,1
14.75,-166.35,3.988611111,1
14.75,-166.45,1.952222222,1
14.75,179.55,0.25375,1
14.75,179.65,2.396111111,1
14.75,60.75,22.49944444,2
14.85,179.55,0.154583333,1
14.85,179.65,1.832916667,1
14.95,179.65,3.733194444,1
14.95,60.85,10.21666667,1
15.05,-17.35,0.317083333,1
15.05,-17.45,0.859166667,1
15.15,-165.05,2.703888889,1
15.15,-165.15,2.795972222,1
15.15,-17.35,2.038611111,1
15.15,164.15,1.387083333,1
15.15,164.25,1.018611111,1
15.15,179.65,2.254305556,1
15.15,179.75,1.983472222,1
15.15,81.25,1.397916667,1
15.15,81.35,4.949166667,1
15.25,-165.05,2.962361111,1
15.25,-17.35,2.687638889,1
15.25,163.95,0.420833333,1
15.25,164.05,0.896388889,1
15.25,164.35,2.13625,1
15.25,179.65,3.016527778,1
15.35,-164.95,0.353333333,1
15.35,-165.05,5.971666667,1
15.35,-17.25,1.556527778,1
15.35,-17.35,0.5275,1
15.35,153.95,12.13888889,1
15.35,154.15,6.506111111,1
15.35,154.25,6.142222222,1
15.35,163.75,0.887222222,1
15.35,163.95,1.043055556,1
15.35,164.65,2.081111111,1
15.45,-164.85,0.266944444,1
15.45,-164.95,2.363333333,1
15.45,-165.05,0.800138889,1
15.45,-17.25,5.26,1
15.45,163.65,3.788333333,1
15.45,163.75,1.506527778,1
15.45,164.55,0.8,1
15.45,164.65,2.384722222,1
15.55,-164.85,0.653472222,1
15.55,-164.95,2.079861111,1
15.55,-17.15,4.062083333,1
15.55,-17.25,1.954722222,1
15.55,164.45,1.998333333,1
15.55,164.55,0.664305556,1
15.55,73.35,0.699305556,1
15.65,-164.95,1.482916667,1
15.65,-17.05,2.024861111,1
15.65,-17.15,4.565833333,2
15.65,164.25,1.877638889,1
15.65,164.35,1.079722222,1
15.65,73.25,0.725972222,1
15.65,73.35,0.666666667,1
15.75,-17.05,6.667638889,1
15.75,164.25,3.072916667,1
15.75,61.75,9.595555556,1
15.75,73.15,0.426111111,1
15.75,73.25,1.491388889,1
15.85,-158.35,11.75777778,1
15.85,-16.95,4.730694444,1
15.85,-17.05,1.593472222,1
15.85,73.15,1.496527778,1
15.95,-157.95,5.303333333,1
15.95,-16.95,6.547916667,1
15.95,61.95,12.74305556,1
15.95,73.05,1.632083333,1
16.05,-157.85,0.840138889,1
16.05,-157.95,6.155277778,1
16.05,62.05,5.468472222,1
16.05,73.05,1.787916667,1
16.15,140.45,17.04458333,1
16.15,72.95,1.080416667,1
16.15,73.05,1.205,1
16.25,-17.95,2.751666667,1
16.25,-18.05,2.8725,1
16.25,-26.35,0.437777778,1
16.25,-26.45,0.492083333,1
16.25,72.95,1.629583333,1
16.35,-157.55,3.278611111,1
16.35,-17.95,2.033194444,1
16.35,-18.25,3.324444444,1
16.35,-18.35,1.939444444,1
16.35,-26.35,1.981666667,1
16.35,72.85,1.571527778,1
16.35,72.95,1.414444444,1
16.45,-157.35,1.299444444,1
16.45,-157.45,1.145833333,1
16.45,-17.75,0.407083333,1
16.45,-17.85,2.149861111,1
16.45,-17.95,0.30125,1
16.45,-18.15,1.116666667,1
16.45,-18.25,0.729305556,1
16.45,-26.25,1.09,1
16.45,-26.35,0.282222222,1
16.55,-157.15,0.516666667,1
16.55,-157.25,2.271111111,1
16.55,-157.35,3.258611111,1
16.55,-162.05,3.366527778,1
16.55,-162.15,0.645972222,1
16.55,-162.25,0.504027778,1
16.55,-162.35,0.5,1
16.55,-162.45,0.516944444,1
16.55,-162.55,3.133472222,1
16.55,-17.75,2.145972222,1
16.55,-18.05,1.115277778,1
16.55,-18.15,1.284583333,1
16.55,-26.25,1.806666667,1
16.55,139.75,3.959861111,1
16.65,-156.55,2.067083333,1
16.65,-156.95,1.070555556,1
16.65,-157.15,4.375833333,1
16.65,-161.85,3.3,1
16.65,-161.95,1.179305556,1
16.65,-162.05,1.375,1
16.65,-162.15,0.979305556,1
16.65,-162.25,1.416944444,1
16.65,-162.35,0.907916667,1
16.65,-162.45,1.295555556,1
16.65,-162.55,1.283472222,1
16.65,-162.65,1.841111111,1
16.65,-17.65,0.621666667,1
16.65,-17.75,1.091805556,1
16.65,-17.95,0.256805556,1
16.65,-18.05,2.041944444,1
16.65,-26.15,1.017083333,1
16.65,-30.25,0.568888889,1
16.65,-30.35,3.157222222,1
16.65,141.35,9.773472222,1
16.65,153.15,6.107083333,1
16.75,-156.25,0.37875,1
16.75,-156.35,3.807777778,1
16.75,-156.55,1.666388889,1
16.75,-156.85,0.587638889,1
16.75,-156.95,3.3575,1
16.75,-157.05,1.408888889,1
16.75,-157.15,0.312083333,1
16.75,-159.05,5.318888889,1
16.75,-159.25,1.177222222,1
16.75,-159.35,0.505138889,1
16.75,-159.45,10.56597222,1
16.75,-159.55,6.802916667,1
16.75,-17.65,1.684722222,1
16.75,-17.85,0.665833333,1
16.75,-17.95,2.237222222,1
16.75,-26.15,1.434722222,1
16.75,-29.95,0.845972222,1
16.75,-30.05,1.321111111,1
16.75,-30.15,1.647222222,1
16.75,-30.25,1.225,1
16.75,-30.35,1.787916667,1
16.75,153.25,5.752083333,1
16.85,-155.85,0.637222222,1
16.85,-155.95,0.482916667,1
16.85,-156.15,3.395277778,1
16.85,-156.25,1.334444444,1
16.85,-156.35,0.862916667,1
16.85,-17.65,1.697361111,1
16.85,-17.75,0.955,1
16.85,-17.85,2.249166667,1
16.85,-26.15,1.831388889,1
16.85,-29.65,1.396805556,1
16.85,-29.75,1.268194444,1
16.85,-29.85,1.327361111,1
16.85,-29.95,0.406111111,1
16.85,-30.05,0.650694444,1
16.85,-30.15,0.593055556,1
16.85,-30.25,0.921944444,1
16.85,-30.35,2.375833333,1
16.85,141.55,4.371527778,1
16.95,-155.85,3.474861111,1
16.95,-155.95,3.029583333,1
16.95,-17.75,1.318055556,1
16.95,-17.85,0.381666667,1
16.95,-26.15,1.026388889,1
16.95,-29.55,0.630833333,1
16.95,-29.65,1.428888889,1
16.95,-29.95,1.25375,1
16.95,140.85,16.62069444,1
17.05,-163.65,2.491805556,1
17.05,-163.95,5.674027778,1
17.05,-17.65,1.249722222,1
17.05,-17.75,0.790694444,1
17.05,-26.15,0.365694444,1
17.05,-29.55,0.469583333,1
17.05,-29.65,0.588333333,1
17.05,133.25,11.39375,1
17.05,140.05,8.681527778,1
17.05,140.15,6.219166667,1
17.05,140.45,7.701666667,1
17.15,-162.35,5.3375,1
17.15,-163.55,0.953888889,1
17.15,-163.85,6.084027778,1
17.15,-164.05,1.016944444,1
17.15,-164.15,3.199583333,1
17.15,-17.65,2.284861111,1
17.15,138.05,8.200972222,1
17.15,139.95,5.421111111,1
17.15,152.45,0.479444444,1
17.15,152.55,5.695972222,1
17.15,72.95,1.196944444,1
17.25,-156.15,6.522083333,1
17.25,-162.35,0.810416667,1
17.25,-163.45,0.620833333,1
17.25,-163.55,0.475277778,1
17.25,-163.75,5.314444444,1
17.25,-163.85,2.900138889,1
17.25,-163.95,1.666388889,1
17.25,-164.05,0.604305556,1
17.25,-17.35,3.574861111,1
17.25,-17.45,0.797222222,1
17.25,133.45,4.044861111,1
17.25,133.55,5.95,1
17.25,137.75,4.192777778,1
17.25,152.45,5.956944444,1
17.25,72.85,1.091111111,2
17.25,72.95,1.549305555,2
17.35,-156.15,4.894027778,1
17.35,-158.45,5.311666667,1
17.35,-162.35,0.250833333,1
17.35,-163.45,1.099722222,1
17.35,-163.55,0.504166667,1
17.35,-163.65,1.650277778,1
17.35,-163.85,2.6125,1
17.45,-155.15,6.102083333,1
17.45,-155.75,1.647638889,1
17.45,-155.85,5.35,1
17.45,-158.35,0.865277778,1
17.45,-163.55,7.334583333,2
17.45,-163.65,1.729305556,1
17.45,-163.75,1.3625,1
17.45,-25.55,3.499861111,1
17.55,-155.15,1.145694444,1
17.55,-158.25,5.876388889,1
17.55,-158.35,5.506944444,1
17.55,-158.45,1.628333333,1
17.55,-158.55,5.217777778,1
17.55,72.65,1.048194444,1
17.55,72.75,0.577222222,1
17.65,-154.55,0.519444444,1
17.65,140.95,10.50416667,1
17.65,72.55,1.506666667,1
17.65,72.65,2.759305556,1
17.75,-154.55,0.041944444,1
17.75,72.75,1.449583333,1
17.75,72.85,3.179444444,1
17.85,-162.45,5.267083333,1
17.85,72.15,14.36041667,5
17.85,72.25,17.73875,4
17.85,72.35,5.005416667,4
17.85,72.45,16.37736111,3
17.85,72.55,11.74055556,1
17.95,-162.45,1.582638889,1
17.95,-162.55,5.197638889,1
17.95,109.35,22.63513889,4
17.95,109.45,11.2225,2
17.95,109.55,7.485555556,1
17.95,72.15,4.991527778,3
17.95,72.25,26.31013889,5
17.95,72.35,10.89527778,3
17.95,72.45,14.61263889,6
17.95,72.55,1.696805556,2
18.05,109.35,5.131666666,2
18.05,109.45,39.32222223,5
18.05,109.55,64.90833334,9
18.05,109.65,10.50847222,4
18.05,72.15,9.185694445,2
18.05,72.25,6.499861111,5
18.05,72.35,6.011944445,4
18.05,72.45,44.17277778,6
18.05,72.55,39.30347222,6
18.15,-141.55,3.737777778,1
18.15,-141.85,2.866805556,1
18.15,-19.05,0.702638889,1
18.15,109.25,29.39291667,7
18.15,109.35,21.19694444,4
18.15,109.45,18.34972222,4
18.15,109.55,1.911666666,2
18.15,109.65,4.2075,1
18.15,109.75,7.360138889,1
18.15,72.35,3.338055556,4
18.15,72.45,9.940694444,4
18.15,72.55,4.547916667,3
18.25,-141.65,1.516388889,1
18.25,-141.85,0.433333333,1
18.25,-19.05,1.261666667,1
18.25,109.25,48.45194444,8
18.25,109.35,67.86416668,9
18.25,109.45,10.99236111,3
18.35,-141.65,0.795972222,1
18.35,-141.95,0.820833333,1
18.35,-19.05,1.221527778,1
18.45,-141.75,1.158194444,1
18.45,-141.85,0.575138889,1
18.45,-142.05,0.783194444,1
18.45,-18.95,1.717916667,1
18.45,-19.75,2.00125,1
18.55,-141.85,0.982916667,1
18.55,-141.95,0.391944444,1
18.55,-142.05,0.462361111,1
18.55,-18.95,1.656944444,1
18.55,-19.25,0.85,1
18.55,-19.75,1.788194444,1
18.55,-19.85,0.599444444,1
18.65,-141.95,3.945833333,1
18.65,-142.15,0.629305556,1
18.65,-142.25,4.921111111,1
18.65,-159.15,1.733472222,1
18.65,-159.25,1.542638889,1
18.65,-18.95,0.490694444,1
18.65,-19.15,0.465277778,1
18.65,-19.25,1.498055556,1
18.65,-19.35,0.824027778,1
18.65,-19.45,0.461111111,1
18.65,-19.55,2.420555556,1
18.65,-19.65,0.275277778,1
18.65,-19.85,3.343055556,1
18.65,71.05,0.303611111,1
18.75,-159.25,0.652916667,1
18.75,-159.35,0.841111111,1
18.75,-165.15,5.346666667,1
18.75,-18.95,0.765,1
18.75,-19.05,1.338472222,1
18.75,-19.25,2.113055556,1
18.75,-19.65,1.336111111,1
18.75,-19.75,2.006944444,1
18.75,-19.85,1.319027778,1
18.75,-19.95,0.29625,1
18.75,152.75,6.055277778,1
18.75,152.85,6.090416667,1
18.75,69.35,5.486388889,1
18.85,-159.35,1.252777778,1
18.85,-165.15,5.720416667,1
18.85,-18.95,0.872222222,1
18.85,-19.05,0.424861111,1
18.85,-19.15,1.564166666,2
18.85,-19.25,0.53625,1
18.85,-19.35,0.770277778,1
18.85,-19.45,0.591805556,1
18.85,-19.55,1.937638889,1
18.85,-19.65,1.800555556,1
18.85,-19.75,1.228055556,1
18.85,-19.85,1.909861111,1
18.85,-19.95,3.4875,1
18.85,-20.05,2.569583333,1
18.85,152.15,6.488055556,1
18.85,152.25,6.159444444,1
18.85,39.45,15.02861111,2
18.85,39.55,4.714583333,1
18.85,69.45,10.25291667,1
18.85,72.85,0.157083333,1
18.95,-159.25,0.520555556,1
18.95,-159.35,0.832083333,1
18.95,-159.45,2.684861111,1
18.95,-159.55,2.96125,1
18.95,-159.65,7.6875,1
18.95,-16.55,0.306944444,1
18.95,-165.55,5.331805556,1
18.95,-165.65,2.009444444,1
18.95,108.55,1.560833333,1
18.95,108.65,2.866527778,1
18.95,39.45,15.08069444,2
18.95,68.95,8.396805556,1
18.95,71.65,0.272222222,1
18.95,72.85,4.931527778,1
18.95,72.95,6.151944444,1
19.05,-158.25,14.37111111,1
19.05,-16.55,4.343472222,1
19.05,-16.75,3.233333333,1
19.05,-16.85,1.196805556,1
19.05,-165.65,0.763472222,1
19.05,-165.75,5.226805556,1
19.05,108.45,0.232083333,1
19.05,108.55,1.743055556,1
19.05,39.45,13.92666667,2
19.15,-16.55,4.142916667,1
19.15,-16.65,3.123888889,1
19.15,-16.75,2.74375,1
19.15,-16.85,0.447222222,1
19.15,-22.65,0.475555556,1
19.15,-24.05,0.517222222,1
19.15,-24.15,3.307916667,1
19.15,-24.25,1.67,1
19.15,108.45,0.274583333,1
19.15,108.55,5.831388889,1
19.15,151.95,1.10875,1
19.15,72.15,0.267361111,1
19.15,72.25,1.720694444,1
19.25,-16.55,1.465277778,1
19.25,-16.75,1.251944444,1
19.25,-22.65,1.119583333,1
19.25,-22.75,0.799166667,1
19.25,-22.85,0.603611111,1
19.25,-23.85,1.299722222,1
19.25,-23.95,1.37625,1
19.25,-24.05,0.513333333,1
19.25,151.85,1.045694444,1
19.25,151.95,0.321111111,1
19.25,72.15,0.552916667,1
19.35,-22.65,0.90375,1
19.35,-22.85,0.256111111,1
19.35,-22.95,1.23,1
19.35,-23.55,1.406527778,1
19.35,-23.65,1.042083333,1
19.35,-23.75,1.120694444,1
19.35,151.55,1.168611111,1
19.35,151.65,1.455277778,1
19.35,151.75,0.651111111,1
19.35,71.95,1.944305556,1
19.35,72.05,1.393194444,1
19.45,-160.75,2.816527778,1
19.45,-160.85,3.587638889,1
19.45,-22.75,0.883194444,1
19.45,-23.35,1.286805556,1
19.45,-23.45,0.799722222,1
19.45,151.25,2.528194444,1
19.45,151.35,1.604027778,1
19.45,151.45,1.155416667,1
19.45,151.55,0.55125,1
19.45,71.85,0.940694444,2
19.45,71.95,38.27736112,6
19.45,72.05,27.99902778,6
19.55,-160.65,1.983333333,1
19.55,-160.85,1.15,1
19.55,-160.95,1.546388889,1
19.55,150.95,2.0775,1
19.55,151.05,2.475,1
19.55,71.95,8.378888888,6
19.65,-160.55,1.283611111,1
19.65,-160.65,1.700277778,1
19.65,-18.85,0.612222222,1
19.65,-18.95,1.144305556,1
19.65,150.55,1.695972222,1
19.65,150.65,1.016666667,1
19.65,150.75,1.073472222,1
19.65,150.85,2.132083333,1
19.65,72.05,0.28,1
19.75,-160.55,1.941388889,1
19.75,-160.75,0.371111111,1
19.75,-160.85,1.070972222,1
19.75,-18.85,1.731944444,1
19.75,-90.75,4.424166667,1
19.75,150.35,0.590555556,1
19.75,150.45,1.146944444,1
19.75,71.95,0.298611111,1
19.85,-160.55,2.566805556,1
19.85,-160.65,0.907777778,1
19.85,-160.75,1.279305556,1
19.85,-17.15,32.30236111,3
19.85,-17.25,6.2975,1
19.85,-18.75,0.579305556,1
19.85,-18.85,0.565277778,1
19.95,-160.55,1.066805556,1
19.95,-17.05,3.337916667,1
19.95,-17.15,14.03166667,4
19.95,-17.25,27.51222222,4
19.95,-178.15,5.371666667,1
19.95,-178.25,0.491388889,1
19.95,-178.35,0.891527778,1
19.95,-18.75,1.093472222,1
19.95,71.75,0.414583333,1
19.95,71.85,0.2575,1
2.05,-169.65,4.776527778,1
2.05,-169.75,0.477222222,1
2.05,-171.75,1.842083333,1
2.05,-171.85,2.949861111,1
2.05,-171.95,2.007916667,1
2.05,-172.05,2.3825,1
2.05,-172.15,0.620833333,1
2.05,159.15,1.784722222,1
2.05,159.75,0.737361111,1
2.05,159.85,1.196388889,1
2.05,164.95,3.27875,1
2.05,178.95,1.14875,1
2.05,179.05,0.807777778,1
2.05,179.15,0.241527778,1
2.15,-171.75,2.721111111,1
2.15,-171.85,2.004027778,1
2.15,-171.95,1.566666667,1
2.15,-172.05,4.412777778,1
2.15,-172.15,1.491527778,1
2.15,159.55,1.434722222,1
2.15,159.65,4.239583333,1
2.15,159.75,1.136805556,1
2.15,179.05,0.542083333,1
2.15,179.15,0.716805556,1
2.25,-13.75,4.093472222,1
2.25,-13.85,2.297777778,1
2.25,-13.95,0.800694444,1
2.25,-14.05,2.544583333,1
2.25,-156.65,0.37125,1
2.25,-156.75,0.842083333,1
2.25,-156.85,4.349166667,1
2.25,-172.15,1.324861111,1
2.25,-173.15,4.932222222,1
2.25,-173.35,4.347222222,1
2.25,159.55,1.602916667,1
2.25,159.75,1.639444444,1
2.25,179.05,1.550277778,1
2.25,179.15,1.016527778,1
2.35,-14.05,0.475138889,1
2.35,-14.15,1.972222222,1
2.35,-156.45,5.290833333,1
2.35,-156.65,0.470972222,1
2.35,-172.55,4.678333333,1
2.35,-172.95,0.83875,1
2.35,-173.05,0.832222222,1
2.35,-173.15,0.844861111,1
2.35,-173.25,0.820833333,1
2.35,-8.35,1.589027778,1
2.35,159.55,1.229444444,1
2.45,-14.15,0.884305556,1
2.45,-14.25,2.223055556,1
2.45,-171.35,6.053055556,1
2.45,-171.45,6.685,1
2.45,-171.55,10.64569444,1
2.45,-172.55,0.863055556,1
2.45,-172.85,0.80125,1
2.45,-173.05,0.810972222,1
2.45,-3.65,0.320416667,1
2.45,-3.85,0.555694444,1
2.45,-8.35,1.432916667,1
2.45,-8.45,1.447638889,1
2.45,-96.95,3.349027778,1
2.45,-97.65,0.504861111,1
2.45,159.65,6.545555556,1
2.55,-14.15,0.547083333,1
2.55,-14.25,1.133472222,1
2.55,-14.35,0.994444444,1
2.55,-172.55,0.82625,1
2.55,-172.75,0.844722222,1
2.55,-172.95,0.841527778,1
2.55,-3.35,0.194444444,1
2.55,-3.45,0.871805556,1
2.55,-3.75,0.654305556,1
2.55,-5.35,1.820555556,1
2.55,-96.75,5.793194444,1
2.55,-96.85,2.027777778,1
2.55,-96.95,1.395972222,1
2.55,-97.65,3.137361111,1
2.55,103.95,0.325833333,1
2.55,104.05,9.233472222,2
2.55,163.05,3.078055556,1
2.55,179.85,6.128611111,1
2.65,-14.35,0.522222222,1
2.65,-14.45,1.939027778,1
2.65,-171.75,2.0825,1
2.65,-172.45,5.092361111,1
2.65,-2.95,0.215277778,1
2.65,-20.65,0.916666667,1
2.65,-3.25,4.623611111,1
2.65,-96.95,2.149305556,1
2.65,-97.05,1.529583333,1
2.65,-97.35,2.288194445,2
2.65,-97.75,1.554305556,1
2.65,103.95,6.008611111,2
2.65,104.05,1.870416667,1
2.65,153.35,2.245833333,1
2.65,153.45,1.774861111,1
2.65,168.35,3.698333333,1
2.65,168.45,0.396805556,1
2.65,168.55,0.65875,1
2.65,168.65,0.746805556,1
