date,lat_bin,lon_bin,mmsi,fishing_hours,lat,long,latlong
2016-12-22,-232,365,416874000,0.776805556,-23.15,36.55,"-23.15, 36.55"
2016-12-22,-232,366,416874000,1.931666667,-23.15,36.65,"-23.15, 36.65"
2016-12-22,-232,-1148,224987000,2.015416667,-23.15,-114.75,"-23.15, -114.75"
2016-12-22,-232,-1149,224987000,0.273888889,-23.15,-114.85,"-23.15, -114.85"
2016-12-22,-232,1679,540005000,0.111111111,-23.15,167.95,"-23.15, 167.95"
2016-12-22,25,-977,730048000,3.137361111,2.55,-97.65,"2.55, -97.65"
2016-12-22,25,1039,533191178,0.325833333,2.55,103.95,"2.55, 103.95"
2016-12-22,25,1040,533191178,1.3675,2.55,104.05,"2.55, 104.05"
2016-12-22,25,-969,730015000,2.027777778,2.55,-96.85,"2.55, -96.85"
2016-12-22,25,-970,730015000,1.395972222,2.55,-96.95,"2.55, -96.95"
2016-12-22,25,-968,730015000,5.793194444,2.55,-96.75,"2.55, -96.75"
2016-12-22,25,-143,432447000,1.133472222,2.55,-14.25,"2.55, -14.25"
2016-12-22,25,-142,432447000,0.547083333,2.55,-14.15,"2.55, -14.15"
2016-12-22,25,-144,432447000,0.994444444,2.55,-14.35,"2.55, -14.35"
2016-12-22,25,-34,412328731,0.194444444,2.55,-3.35,"2.55, -3.35"
2016-12-22,25,-35,412328731,0.871805556,2.55,-3.45,"2.55, -3.45"
2016-12-22,25,-38,412328731,0.654305556,2.55,-3.75,"2.55, -3.75"
2016-12-22,25,-1726,440809000,0.82625,2.55,-172.55,"2.55, -172.55"
2016-12-22,25,1040,533190974,7.865972222,2.55,104.05,"2.55, 104.05"
2016-12-22,25,-1730,441650000,0.841527778,2.55,-172.95,"2.55, -172.95"
2016-12-22,25,-1728,440954000,0.844722222,2.55,-172.75,"2.55, -172.75"
2016-12-22,25,-54,226180000,1.820555556,2.55,-5.35,"2.55, -5.35"
2016-12-22,25,1798,416004043,6.128611111,2.55,179.85,"2.55, 179.85"
2016-12-22,25,1630,538060004,3.078055556,2.55,163.05,"2.55, 163.05"
2016-12-22,281,1211,412434232,1.653055556,28.15,121.15,"28.15, 121.15"
2016-12-22,281,1211,200012145,2.683888889,28.15,121.15,"28.15, 121.15"
2016-12-22,281,-1565,367445940,2.805138889,28.15,-156.45,"28.15, -156.45"
2016-12-22,537,1544,273819700,2.082777778,53.75,154.45,"53.75, 154.45"
2016-12-22,537,-113,235051173,0.725833333,53.75,-11.25,"53.75, -11.25"
2016-12-22,537,-61,250001083,3.47625,53.75,-6.05,"53.75, -6.05"
2016-12-22,537,-59,250001083,2.151527778,53.75,-5.85,"53.75, -5.85"
2016-12-22,537,-60,250001083,2.062222222,53.75,-5.95,"53.75, -5.95"
2016-12-22,537,-59,235114728,3.414166667,53.75,-5.85,"53.75, -5.85"
2016-12-22,537,1603,273431530,2.247083333,53.75,160.35,"53.75, 160.35"
2016-12-22,793,84,273352280,1.641111111,79.35,8.45,"79.35, 8.45"
2016-12-22,793,85,273433220,2.488055556,79.35,8.55,"79.35, 8.55"
2016-12-22,793,84,273433220,2.576388889,79.35,8.45,"79.35, 8.45"
2016-12-22,793,83,273433220,2.397638889,79.35,8.35,"79.35, 8.35"
2016-12-22,793,87,273433220,0.767916667,79.35,8.75,"79.35, 8.75"
2016-12-22,793,84,273317270,4.112222222,79.35,8.45,"79.35, 8.45"
2016-12-22,793,83,273317270,4.818888889,79.35,8.35,"79.35, 8.35"
2016-12-22,793,82,273317270,0.840833333,79.35,8.25,"79.35, 8.25"
2016-12-22,-231,363,416874000,2.095833333,-23.05,36.35,"-23.05, 36.35"
2016-12-22,-231,364,416874000,2.674861111,-23.05,36.45,"-23.05, 36.45"
2016-12-22,-231,365,416874000,1.424027778,-23.05,36.55,"-23.05, 36.55"
2016-12-22,-231,367,416874000,0.61,-23.05,36.75,"-23.05, 36.75"
2016-12-22,-231,366,416874000,0.770416667,-23.05,36.65,"-23.05, 36.65"
2016-12-22,-231,-1146,224987000,0.972361111,-23.05,-114.55,"-23.05, -114.55"
2016-12-22,-231,-1147,224987000,1.784166667,-23.05,-114.65,"-23.05, -114.65"
2016-12-22,-231,1679,540005000,0.048611111,-23.05,167.95,"-23.05, 167.95"
2016-12-22,-231,1680,540005000,0.473472222,-23.05,168.05,"-23.05, 168.05"
2016-12-22,26,-974,730048000,1.786527778,2.65,-97.35,"2.65, -97.35"
2016-12-22,26,-978,730048000,1.554305556,2.65,-97.75,"2.65, -97.75"
2016-12-22,26,-30,227370000,0.215277778,2.65,-2.95,"2.65, -2.95"
2016-12-22,26,-970,730015000,2.149305556,2.65,-96.95,"2.65, -96.95"
2016-12-22,26,-971,730015000,1.529583333,2.65,-97.05,"2.65, -97.05"
2016-12-22,26,-974,730015000,0.501666667,2.65,-97.35,"2.65, -97.35"
2016-12-22,26,-145,432447000,1.939027778,2.65,-14.45,"2.65, -14.45"
2016-12-22,26,-144,432447000,0.522222222,2.65,-14.35,"2.65, -14.35"
2016-12-22,26,-33,412328731,4.623611111,2.65,-3.25,"2.65, -3.25"
2016-12-22,26,-1725,440809000,5.092361111,2.65,-172.45,"2.65, -172.45"
2016-12-22,26,1687,510014000,0.621527778,2.65,168.75,"2.65, 168.75"
2016-12-22,26,1683,510014000,3.698333333,2.65,168.35,"2.65, 168.35"
2016-12-22,26,1685,510014000,0.65875,2.65,168.55,"2.65, 168.55"
2016-12-22,26,1689,510014000,0.679861111,2.65,168.95,"2.65, 168.95"
2016-12-22,26,1690,510014000,0.476111111,2.65,169.05,"2.65, 169.05"
2016-12-22,26,1684,510014000,0.396805556,2.65,168.45,"2.65, 168.45"
2016-12-22,26,1688,510014000,0.705833333,2.65,168.85,"2.65, 168.85"
2016-12-22,26,1686,510014000,0.746805556,2.65,168.65,"2.65, 168.65"
2016-12-22,26,1040,533190974,1.870416667,2.65,104.05,"2.65, 104.05"
2016-12-22,26,1039,533190974,4.325138889,2.65,103.95,"2.65, 103.95"
2016-12-22,26,-207,227835000,0.916666667,2.65,-20.65,"2.65, -20.65"
2016-12-22,26,1039,533190267,1.683472222,2.65,103.95,"2.65, 103.95"
2016-12-22,26,-1718,577326000,2.0825,2.65,-171.75,"2.65, -171.75"
2016-12-22,26,1797,416004043,5.334861111,2.65,179.75,"2.65, 179.75"
2016-12-22,26,1798,416004043,6.019583333,2.65,179.85,"2.65, 179.85"
2016-12-22,26,1534,432726000,1.774861111,2.65,153.45,"2.65, 153.45"
2016-12-22,26,1533,432726000,2.245833333,2.65,153.35,"2.65, 153.35"
2016-12-22,282,1214,200018948,1.612638889,28.25,121.45,"28.25, 121.45"
2016-12-22,282,1215,200018948,3.587638889,28.25,121.55,"28.25, 121.55"
2016-12-22,282,1211,412434232,1.062361111,28.25,121.15,"28.25, 121.15"
2016-12-22,282,1214,200019284,1.107083333,28.25,121.45,"28.25, 121.45"
2016-12-22,282,1215,200019284,2.798333333,28.25,121.55,"28.25, 121.55"
2016-12-22,282,-1566,367445940,1.883611111,28.25,-156.55,"28.25, -156.55"
2016-12-22,282,-1565,367445940,2.50375,28.25,-156.45,"28.25, -156.45"
2016-12-22,282,1215,412450508,0.642638889,28.25,121.55,"28.25, 121.55"
2016-12-22,538,-59,235002718,0.281944444,53.85,-5.85,"53.85, -5.85"
2016-12-22,538,-113,235051173,3.454166667,53.85,-11.25,"53.85, -11.25"
2016-12-22,538,-62,250001083,0.330555556,53.85,-6.15,"53.85, -6.15"
2016-12-22,538,-61,250001083,4.883611111,53.85,-6.05,"53.85, -6.05"
2016-12-22,538,-59,250001083,2.719305556,53.85,-5.85,"53.85, -5.85"
2016-12-22,538,-60,250001083,1.376111111,53.85,-5.95,"53.85, -5.95"
2016-12-22,538,1540,273445310,4.746805556,53.85,154.05,"53.85, 154.05"
2016-12-22,538,1538,273445310,6.752083333,53.85,153.85,"53.85, 153.85"
2016-12-22,538,1539,273445310,6.322222222,53.85,153.95,"53.85, 153.95"
2016-12-22,538,-59,235114728,8.394444444,53.85,-5.85,"53.85, -5.85"
2016-12-22,538,-58,235114728,0.548194444,53.85,-5.75,"53.85, -5.75"
2016-12-22,538,1604,273431530,2.750833333,53.85,160.45,"53.85, 160.45"
2016-12-22,538,1603,273431530,0.339027778,53.85,160.35,"53.85, 160.35"
2016-12-22,538,52,246155000,0.275416667,53.85,5.25,"53.85, 5.25"
2016-12-22,794,84,273352280,0.782777778,79.45,8.45,"79.45, 8.45"
2016-12-22,794,86,273433220,1.6475,79.45,8.65,"79.45, 8.65"
2016-12-22,794,84,273317270,3.219583333,79.45,8.45,"79.45, 8.45"
2016-12-22,-230,367,416874000,0.5275,-22.95,36.75,"-22.95, 36.75"
2016-12-22,-230,366,416874000,0.527916667,-22.95,36.65,"-22.95, 36.65"
2016-12-22,-230,365,416874000,0.835555556,-22.95,36.55,"-22.95, 36.55"
2016-12-22,-230,364,416874000,1.281388889,-22.95,36.45,"-22.95, 36.45"
2016-12-22,-230,-1145,224987000,1.260972222,-22.95,-114.45,"-22.95, -114.45"
2016-12-22,-230,-1146,224987000,0.9025,-22.95,-114.55,"-22.95, -114.55"
2016-12-22,27,-978,730048000,0.594305556,2.75,-97.75,"2.75, -97.75"
2016-12-22,27,-979,730048000,0.868611111,2.75,-97.85,"2.75, -97.85"
2016-12-22,27,-30,227370000,0.782222222,2.75,-2.95,"2.75, -2.95"
2016-12-22,27,-970,730015000,1.172083333,2.75,-96.95,"2.75, -96.95"
2016-12-22,27,-967,730015000,1.919166667,2.75,-96.65,"2.75, -96.65"
2016-12-22,27,-145,432447000,0.600138889,2.75,-14.45,"2.75, -14.45"
2016-12-22,27,-146,432447000,0.949861111,2.75,-14.55,"2.75, -14.55"
2016-12-22,27,1690,510014000,0.592083333,2.75,169.05,"2.75, 169.05"
2016-12-22,27,1038,533190974,1.693472222,2.75,103.85,"2.75, 103.85"
2016-12-22,27,1039,533190974,8.152916667,2.75,103.95,"2.75, 103.95"
2016-12-22,27,-1666,416086600,1.819583333,2.75,-166.55,"2.75, -166.55"
2016-12-22,27,1688,412699510,0.270833333,2.75,168.85,"2.75, 168.85"
2016-12-22,27,1689,412699510,0.668194444,2.75,168.95,"2.75, 168.95"
2016-12-22,27,-207,227835000,1.639583333,2.75,-20.65,"2.75, -20.65"
2016-12-22,27,-206,227835000,3.246666667,2.75,-20.55,"2.75, -20.55"
2016-12-22,27,-214,227835000,4.903055556,2.75,-21.35,"2.75, -21.35"
2016-12-22,27,1466,416218500,2.183194444,2.75,146.65,"2.75, 146.65"
2016-12-22,27,-1722,577326000,0.566805556,2.75,-172.15,"2.75, -172.15"
2016-12-22,27,-1718,577326000,0.666527778,2.75,-171.75,"2.75, -171.75"
2016-12-22,27,-1721,577326000,2.892083333,2.75,-172.05,"2.75, -172.05"
2016-12-22,27,-1719,577326000,5.091527778,2.75,-171.85,"2.75, -171.85"
2016-12-22,27,1797,416004043,0.865,2.75,179.75,"2.75, 179.75"
2016-12-22,27,1533,432726000,7.389583333,2.75,153.35,"2.75, 153.35"
2016-12-22,283,-837,367680640,0.409722222,28.35,-83.65,"28.35, -83.65"
2016-12-22,283,-838,367680640,4.684583333,28.35,-83.75,"28.35, -83.75"
2016-12-22,283,-1565,367445940,0.975138889,28.35,-156.45,"28.35, -156.45"
2016-12-22,283,-1566,367445940,1.650138889,28.35,-156.55,"28.35, -156.55"
2016-12-22,539,48,205258000,0.923472222,53.95,4.85,"53.95, 4.85"
2016-12-22,539,52,211315540,0.277361111,53.95,5.25,"53.95, 5.25"
2016-12-22,539,49,244197000,0.401388889,53.95,4.95,"53.95, 4.95"
2016-12-22,539,50,235005350,0.869027778,53.95,5.05,"53.95, 5.05"
2016-12-22,539,1538,273445310,4.965,53.95,153.85,"53.95, 153.85"
2016-12-22,539,1539,273445310,1.657361111,53.95,153.95,"53.95, 153.95"
2016-12-22,539,85,211426000,1.692222222,53.95,8.55,"53.95, 8.55"
2016-12-22,539,1544,273352930,9.485972222,53.95,154.45,"53.95, 154.45"
2016-12-22,539,1543,273352930,0.816805556,53.95,154.35,"53.95, 154.35"
2016-12-22,539,-58,235114728,0.530555556,53.95,-5.75,"53.95, -5.75"
2016-12-22,539,-59,235114728,1.107638889,53.95,-5.85,"53.95, -5.85"
2016-12-22,539,53,246155000,0.280694444,53.95,5.35,"53.95, 5.35"
2016-12-22,539,52,246155000,0.280694444,53.95,5.25,"53.95, 5.25"
2016-12-22,795,185,277544000,0.812916667,79.55,18.55,"79.55, 18.55"
2016-12-22,795,186,277544000,1.623055556,79.55,18.65,"79.55, 18.65"
2016-12-22,-229,365,416874000,0.660694444,-22.85,36.55,"-22.85, 36.55"
2016-12-22,-229,-364,416180800,5.370555556,-22.85,-36.35,"-22.85, -36.35"
2016-12-22,-229,-1144,224987000,1.488611111,-22.85,-114.35,"-22.85, -114.35"
2016-12-22,-229,-1145,224987000,0.550416667,-22.85,-114.45,"-22.85, -114.45"
2016-12-22,-229,-1143,224987000,0.450138889,-22.85,-114.25,"-22.85, -114.25"
2016-12-22,-229,-1091,224342000,0.510694444,-22.85,-109.05,"-22.85, -109.05"
2016-12-22,28,-979,730048000,0.851805556,2.85,-97.85,"2.85, -97.85"
2016-12-22,28,-28,227370000,5.908333333,2.85,-2.75,"2.85, -2.75"
2016-12-22,28,-29,227370000,0.712083333,2.85,-2.85,"2.85, -2.85"
2016-12-22,28,-1682,440595000,4.639305556,2.85,-168.15,"2.85, -168.15"
2016-12-22,28,-1666,416086600,1.228055556,2.85,-166.55,"2.85, -166.55"
2016-12-22,28,-1665,416086600,0.890833333,2.85,-166.45,"2.85, -166.45"
2016-12-22,28,-1663,416086600,1.369722222,2.85,-166.25,"2.85, -166.25"
2016-12-22,28,-1664,416086600,2.893472222,2.85,-166.35,"2.85, -166.35"
2016-12-22,28,1685,412699510,0.818194444,2.85,168.55,"2.85, 168.55"
2016-12-22,28,1684,412699510,0.84625,2.85,168.45,"2.85, 168.45"
2016-12-22,28,1688,412699510,0.263333333,2.85,168.85,"2.85, 168.85"
2016-12-22,28,1681,412699510,1.255416667,2.85,168.15,"2.85, 168.15"
2016-12-22,28,1683,412699510,0.805277778,2.85,168.35,"2.85, 168.35"
2016-12-22,28,1686,412699510,0.538611111,2.85,168.65,"2.85, 168.65"
2016-12-22,28,1689,412699510,0.58,2.85,168.95,"2.85, 168.95"
2016-12-22,28,1687,412699510,0.837916667,2.85,168.75,"2.85, 168.75"
2016-12-22,28,1465,416218500,1.420138889,2.85,146.55,"2.85, 146.55"
2016-12-22,28,1466,416218500,12.06305556,2.85,146.65,"2.85, 146.65"
2016-12-22,28,1463,416218500,6.09,2.85,146.35,"2.85, 146.35"
2016-12-22,28,1042,533190805,5.2,2.85,104.25,"2.85, 104.25"
2016-12-22,28,-1720,577326000,0.837638889,2.85,-171.95,"2.85, -171.95"
2016-12-22,28,-1722,577326000,5.313472222,2.85,-172.15,"2.85, -172.15"
2016-12-22,28,-1724,577326000,1.175,2.85,-172.35,"2.85, -172.35"
2016-12-22,28,-1721,577326000,1.417083333,2.85,-172.05,"2.85, -172.05"
2016-12-22,28,1797,416004043,0.801805556,2.85,179.75,"2.85, 179.75"
2016-12-22,28,1533,432726000,3.585694444,2.85,153.35,"2.85, 153.35"
2016-12-22,28,1532,432726000,0.980277778,2.85,153.25,"2.85, 153.25"
2016-12-22,284,-1564,367150430,0.479027778,28.45,-156.35,"28.45, -156.35"
2016-12-22,284,-1565,367150430,1.170833333,28.45,-156.45,"28.45, -156.45"
2016-12-22,284,-1565,367445940,0.917083333,28.45,-156.45,"28.45, -156.45"
2016-12-22,284,-1566,367445940,6.27375,28.45,-156.55,"28.45, -156.55"
2016-12-22,540,48,205258000,2.649583333,54.05,4.85,"54.05, 4.85"
2016-12-22,540,1543,273435700,8.477222222,54.05,154.35,"54.05, 154.35"
2016-12-22,540,1542,273435700,8.110138889,54.05,154.25,"54.05, 154.25"
2016-12-22,540,-1665,367524160,0.812638889,54.05,-166.45,"54.05, -166.45"
2016-12-22,540,-1667,367524160,11.35194444,54.05,-166.65,"54.05, -166.65"
2016-12-22,540,-1666,367524160,9.126944444,54.05,-166.55,"54.05, -166.55"
2016-12-22,540,1554,273814610,10.88361111,54.05,155.45,"54.05, 155.45"
2016-12-22,540,52,211315540,0.568472222,54.05,5.25,"54.05, 5.25"
2016-12-22,540,53,211315540,0.288611111,54.05,5.35,"54.05, 5.35"
2016-12-22,540,1547,273437790,1.575694444,54.05,154.75,"54.05, 154.75"
2016-12-22,540,1546,273437790,5.13625,54.05,154.65,"54.05, 154.65"
2016-12-22,540,1548,273437790,0.766805556,54.05,154.85,"54.05, 154.85"
2016-12-22,540,1545,273437790,3.878888889,54.05,154.55,"54.05, 154.55"
2016-12-22,540,1542,273524100,1.004305556,54.05,154.25,"54.05, 154.25"
2016-12-22,540,1543,273524100,2.104166667,54.05,154.35,"54.05, 154.35"
2016-12-22,540,49,244197000,0.665416667,54.05,4.95,"54.05, 4.95"
2016-12-22,540,50,235005350,0.290416667,54.05,5.05,"54.05, 5.05"
2016-12-22,540,1539,273212110,0.595694444,54.05,153.95,"54.05, 153.95"
2016-12-22,540,1554,273511900,0.491944444,54.05,155.45,"54.05, 155.45"
2016-12-22,540,53,246155000,1.392777778,54.05,5.35,"54.05, 5.35"
2016-12-22,796,183,277544000,1.563055556,79.65,18.35,"79.65, 18.35"
2016-12-22,796,185,277544000,3.383472222,79.65,18.55,"79.65, 18.55"
2016-12-22,796,181,277544000,2.37625,79.65,18.15,"79.65, 18.15"
2016-12-22,796,184,277544000,1.597361111,79.65,18.45,"79.65, 18.45"
2016-12-22,796,182,277544000,2.569305556,79.65,18.25,"79.65, 18.25"
2016-12-22,-740,-1183,272645000,0.819444444,-73.95,-118.25,"-73.95, -118.25"
2016-12-22,-740,-1178,272645000,0.980277778,-73.95,-117.75,"-73.95, -117.75"
2016-12-22,-740,-1182,272645000,0.044444444,-73.95,-118.15,"-73.95, -118.15"
2016-12-22,-740,-1177,272645000,1.511111111,-73.95,-117.65,"-73.95, -117.65"
2016-12-22,-740,-1176,272645000,1.740694444,-73.95,-117.55,"-73.95, -117.55"
2016-12-22,-228,365,416874000,0.444861111,-22.75,36.55,"-22.75, 36.55"
2016-12-22,-228,-364,416180800,1.032083333,-22.75,-36.35,"-22.75, -36.35"
2016-12-22,-228,-1144,224987000,0.352638889,-22.75,-114.35,"-22.75, -114.35"
2016-12-22,-228,-1143,224987000,1.703055556,-22.75,-114.25,"-22.75, -114.25"
2016-12-22,-228,1680,540005000,2.141666667,-22.75,168.05,"-22.75, 168.05"
2016-12-22,-228,-1091,224342000,0.601666667,-22.75,-109.05,"-22.75, -109.05"
2016-12-22,-228,-1090,224342000,1.506944444,-22.75,-108.95,"-22.75, -108.95"
2016-12-22,-228,-1089,224342000,1.084722222,-22.75,-108.85,"-22.75, -108.85"
2016-12-22,29,-979,730048000,0.377777778,2.95,-97.85,"2.95, -97.85"
2016-12-22,29,-980,730048000,0.51,2.95,-97.95,"2.95, -97.95"
2016-12-22,29,1432,416217900,6.090555556,2.95,143.25,"2.95, 143.25"
2016-12-22,29,1433,416217900,5.724444444,2.95,143.35,"2.95, 143.35"
2016-12-22,29,-1682,440595000,1.034722222,2.95,-168.15,"2.95, -168.15"
2016-12-22,29,-1659,416086600,0.49125,2.95,-165.85,"2.95, -165.85"
2016-12-22,29,-1658,416086600,0.949583333,2.95,-165.75,"2.95, -165.75"
2016-12-22,29,-1660,416086600,0.632222222,2.95,-165.95,"2.95, -165.95"
2016-12-22,29,-1665,416086600,0.379166667,2.95,-166.45,"2.95, -166.45"
2016-12-22,29,-1656,416086600,0.620416667,2.95,-165.55,"2.95, -165.55"
2016-12-22,29,-1663,416086600,0.740416667,2.95,-166.25,"2.95, -166.25"
2016-12-22,29,-1662,416086600,0.932916667,2.95,-166.15,"2.95, -166.15"
2016-12-22,29,-1664,416086600,2.082083333,2.95,-166.35,"2.95, -166.35"
2016-12-22,29,-1661,416086600,0.66625,2.95,-166.05,"2.95, -166.05"
2016-12-22,29,-1657,416086600,0.853611111,2.95,-165.65,"2.95, -165.65"
2016-12-22,29,1689,412699510,1.064166667,2.95,168.95,"2.95, 168.95"
2016-12-22,29,1476,416004242,1.915138889,2.95,147.65,"2.95, 147.65"
2016-12-22,29,1475,416004242,0.761388889,2.95,147.55,"2.95, 147.55"
2016-12-22,29,-53,226180000,2.644166667,2.95,-5.25,"2.95, -5.25"
2016-12-22,29,-68,226180000,3.581527778,2.95,-6.75,"2.95, -6.75"
2016-12-22,29,1797,416004043,5.248055556,2.95,179.75,"2.95, 179.75"
2016-12-22,285,1219,412411918,5.496388889,28.55,121.95,"28.55, 121.95"
2016-12-22,285,-1564,367150430,0.92125,28.55,-156.35,"28.55, -156.35"
2016-12-22,285,-1563,367150430,1.5875,28.55,-156.25,"28.55, -156.25"
2016-12-22,285,-1566,367150430,1.025,28.55,-156.55,"28.55, -156.55"
2016-12-22,285,-1565,367445940,0.586666667,28.55,-156.45,"28.55, -156.45"
2016-12-22,285,-1566,367445940,0.429583333,28.55,-156.55,"28.55, -156.55"
2016-12-22,285,-1567,367445940,0.254305556,28.55,-156.65,"28.55, -156.65"
2016-12-22,285,-1580,367341510,5.644583333,28.55,-157.95,"28.55, -157.95"
2016-12-22,285,-1582,367341510,5.352638889,28.55,-158.15,"28.55, -158.15"
2016-12-22,285,-1581,367341510,0.843472222,28.55,-158.05,"28.55, -158.05"
2016-12-22,285,1219,912358891,0.478055556,28.55,121.95,"28.55, 121.95"
2016-12-22,541,82,211402250,0.313611111,54.15,8.25,"54.15, 8.25"
2016-12-22,541,53,234879000,1.346527778,54.15,5.35,"54.15, 5.35"
2016-12-22,541,52,245310000,0.430555556,54.15,5.25,"54.15, 5.25"
2016-12-22,541,1553,273819700,1.2125,54.15,155.35,"54.15, 155.35"
2016-12-22,541,1544,273447750,0.7775,54.15,154.45,"54.15, 154.45"
2016-12-22,541,1542,273447750,4.943194444,54.15,154.25,"54.15, 154.25"
2016-12-22,541,1543,273447750,1.3325,54.15,154.35,"54.15, 154.35"
2016-12-22,541,1553,273814610,0.965833333,54.15,155.35,"54.15, 155.35"
2016-12-22,541,53,211315540,1.409861111,54.15,5.35,"54.15, 5.35"
2016-12-22,541,1547,273437790,0.427777778,54.15,154.75,"54.15, 154.75"
2016-12-22,541,1548,273437790,1.135833333,54.15,154.85,"54.15, 154.85"
2016-12-22,541,1544,273437790,1.709166667,54.15,154.45,"54.15, 154.45"
2016-12-22,541,39,211793000,4.724861111,54.15,3.95,"54.15, 3.95"
2016-12-22,541,40,211793000,7.450277778,54.15,4.05,"54.15, 4.05"
2016-12-22,541,1543,273524100,12.86458333,54.15,154.35,"54.15, 154.35"
2016-12-22,541,1542,273524100,7.116527778,54.15,154.25,"54.15, 154.25"
2016-12-22,541,50,244197000,0.671944444,54.15,5.05,"54.15, 5.05"
2016-12-22,541,50,235005350,0.668055556,54.15,5.05,"54.15, 5.05"
2016-12-22,541,51,235005350,0.695694444,54.15,5.15,"54.15, 5.15"
2016-12-22,541,51,235025319,1.019305556,54.15,5.15,"54.15, 5.15"
2016-12-22,541,52,235025319,0.420416667,54.15,5.25,"54.15, 5.25"
2016-12-22,541,1538,273212110,3.821527778,54.15,153.85,"54.15, 153.85"
2016-12-22,541,53,246155000,0.646944444,54.15,5.35,"54.15, 5.35"
2016-12-22,541,54,246155000,0.864166667,54.15,5.45,"54.15, 5.45"
2016-12-22,541,51,211680250,1.475138889,54.15,5.15,"54.15, 5.15"
2016-12-22,541,50,211680250,0.980138889,54.15,5.05,"54.15, 5.05"
2016-12-22,541,52,211680250,1.29,54.15,5.25,"54.15, 5.25"
2016-12-22,541,53,211680250,1.254166667,54.15,5.35,"54.15, 5.35"
2016-12-22,797,181,277544000,4.866666667,79.75,18.15,"79.75, 18.15"
2016-12-22,797,180,277544000,4.048194444,79.75,18.05,"79.75, 18.05"
2016-12-22,797,179,277544000,0.794583333,79.75,17.95,"79.75, 17.95"
2016-12-22,-739,-1179,440755000,0.107638889,-73.85,-117.85,"-73.85, -117.85"
2016-12-22,-739,-1181,272645000,5.689027778,-73.85,-118.05,"-73.85, -118.05"
2016-12-22,-739,-1183,272645000,0.804166667,-73.85,-118.25,"-73.85, -118.25"
2016-12-22,-739,-1178,272645000,0.654305556,-73.85,-117.75,"-73.85, -117.75"
2016-12-22,-739,-1180,272645000,3.694027778,-73.85,-117.95,"-73.85, -117.95"
2016-12-22,-739,-1179,272645000,2.856388889,-73.85,-117.85,"-73.85, -117.85"
2016-12-22,-739,-1182,272645000,4.105277778,-73.85,-118.15,"-73.85, -118.15"
2016-12-22,-227,365,416874000,0.440277778,-22.65,36.55,"-22.65, 36.55"
2016-12-22,-227,-225,224371000,0.79625,-22.65,-22.45,"-22.65, -22.45"
2016-12-22,-227,-224,224371000,0.794166667,-22.65,-22.35,"-22.65, -22.35"
2016-12-22,-227,-363,416180800,5.519305556,-22.65,-36.25,"-22.65, -36.25"
2016-12-22,-227,-1142,224987000,1.43625,-22.65,-114.15,"-22.65, -114.15"
2016-12-22,-227,-1143,224987000,0.488611111,-22.65,-114.25,"-22.65, -114.25"
2016-12-22,-227,-1087,224342000,0.430833333,-22.65,-108.65,"-22.65, -108.65"
2016-12-22,-227,-1089,224342000,0.313611111,-22.65,-108.85,"-22.65, -108.85"
2016-12-22,-227,-1091,224342000,0.716805556,-22.65,-109.05,"-22.65, -109.05"
2016-12-22,-227,-1088,224342000,0.17,-22.65,-108.75,"-22.65, -108.75"
2016-12-22,30,-981,730048000,0.37625,3.05,-98.05,"3.05, -98.05"
2016-12-22,30,-980,730048000,1.331666667,3.05,-97.95,"3.05, -97.95"
2016-12-22,30,-1714,440809000,4.596666667,3.05,-171.35,"3.05, -171.35"
2016-12-22,30,-1713,440809000,8.1,3.05,-171.25,"3.05, -171.25"
2016-12-22,30,-1682,440595000,1.3925,3.05,-168.15,"3.05, -168.15"
2016-12-22,30,-1685,440595000,4.662638889,3.05,-168.45,"3.05, -168.45"
2016-12-22,30,-1684,440595000,0.854027778,3.05,-168.35,"3.05, -168.35"
2016-12-22,30,-1664,416086600,1.140694444,3.05,-166.35,"3.05, -166.35"
2016-12-22,30,-1656,416086600,0.595416667,3.05,-165.55,"3.05, -165.55"
2016-12-22,30,1478,416004242,4.034444444,3.05,147.85,"3.05, 147.85"
2016-12-22,30,1476,416004242,3.604444444,3.05,147.65,"3.05, 147.65"
2016-12-22,30,1475,416004242,0.558055556,3.05,147.55,"3.05, 147.55"
2016-12-22,30,-53,226180000,5.242361111,3.05,-5.25,"3.05, -5.25"
2016-12-22,30,-1720,224651000,7.000972222,3.05,-171.95,"3.05, -171.95"
2016-12-22,30,-1722,224651000,3.694861111,3.05,-172.15,"3.05, -172.15"
2016-12-22,30,-1719,224651000,0.062777778,3.05,-171.85,"3.05, -171.85"
2016-12-22,286,-1566,367150430,2.829444444,28.65,-156.55,"28.65, -156.55"
2016-12-22,286,-1570,367445940,0.408194444,28.65,-156.95,"28.65, -156.95"
2016-12-22,286,-1568,367445940,0.704027778,28.65,-156.75,"28.65, -156.75"
2016-12-22,286,-1569,367445940,1.132916667,28.65,-156.85,"28.65, -156.85"
2016-12-22,286,-1567,367445940,0.529583333,28.65,-156.65,"28.65, -156.65"
2016-12-22,286,-1571,367445940,1.421111111,28.65,-157.05,"28.65, -157.05"
2016-12-22,542,82,211402250,0.302916667,54.25,8.25,"54.25, 8.25"
2016-12-22,542,48,205258000,1.192777778,54.25,4.85,"54.25, 4.85"
2016-12-22,542,49,205258000,1.51875,54.25,4.95,"54.25, 4.95"
2016-12-22,542,47,205258000,3.0675,54.25,4.75,"54.25, 4.75"
2016-12-22,542,50,205258000,5.229444444,54.25,5.05,"54.25, 5.05"
